Year,Entity,Gini,Top_10_share,Bottom_50_share,MLD,welfare_type
2015,Togo,43.056139412791126,31.56357196780354,21.08351015018609,0.3247207439706355,consumption
2018,Togo,42.35222554473579,32.88085175347068,22.15655636588369,0.3007954706848029,consumption
2000,Tonga,37.69017598485278,28.291106948281257,24.50866618592713,0.2448666226632622,consumption
2009,Tonga,37.496487843020134,28.928437761064167,24.859362945719006,0.2343266491050337,consumption
2015,Tonga,37.58743920849294,29.7351785292164,25.307949947746287,0.233546359625975,consumption
1988,Trinidad and Tobago,42.60131114990472,31.14383214420998,21.209937402940838,0.3193416339094496,income
1992,Trinidad and Tobago,40.272969194975076,29.88623437673372,22.87811570893166,0.2882083569876873,income
1985,Tunisia,43.43376640983841,34.08427036587054,21.6422763389841,0.3218197821012479,consumption
1990,Tunisia,40.23511683407151,30.6941113709772,23.22123329313221,0.2821206554807369,consumption
1995,Tunisia,41.65729666718795,31.749409729401552,22.24466498524676,0.2941836143709098,consumption
2000,Tunisia,40.80947817045137,31.56528626859827,22.94803998647231,0.2810782913547636,consumption
2005,Tunisia,37.73338246820257,29.07524712270737,24.796276116210866,0.2401394396725606,consumption
2010,Tunisia,35.80825613937094,27.02743266408633,25.758062134771578,0.2170004130254602,consumption
2015,Tunisia,32.81588249697604,25.57188377636751,27.80048246047175,0.1780767183466583,consumption
1987,Turkey,43.47708473371519,35.131698901945406,22.11279265159072,0.3258678027535356,consumption
1994,Turkey,41.31520239019123,31.95953455757918,22.69562790626572,0.2908403580882177,consumption
2002,Turkey,41.39637781719506,31.85955617890377,22.634952851637877,0.288697785013245,consumption
2003,Turkey,42.18433812102367,32.4059702475005,22.15715043793288,0.3027316841624327,consumption
2004,Turkey,41.287508000000514,30.83167332089619,22.300537499417942,0.2936727841571556,consumption
2005,Turkey,42.61465629631561,32.76411853490416,21.88894235810006,0.3159421013776662,consumption
2006,Turkey,39.64741265648976,29.56495878092408,23.29124908532351,0.2724318113421254,consumption
2007,Turkey,38.44279897101715,28.23252981168074,23.9706175239637,0.2557989649214418,consumption
2008,Turkey,39.02053996948604,29.441248568846618,23.86595709460349,0.2659554279676547,consumption
2009,Turkey,38.96530913893944,29.20931146949287,23.81919992568433,0.2601308035509012,consumption
2010,Turkey,38.78508030864183,29.29889543761116,24.044388026106123,0.2587027848883309,consumption
2011,Turkey,40.03935479036743,30.49967658853537,23.324579613822017,0.2739326037417666,consumption
2012,Turkey,40.168936890790555,30.50446948513879,23.2145158062484,0.27475951375644,consumption
2013,Turkey,40.17849788951964,30.57926682910813,23.252396897538716,0.2755191199981076,consumption
2014,Turkey,41.23656292092433,31.60513845509972,22.686767376197178,0.2881951642927913,consumption
2015,Turkey,42.854457657478065,33.45910735316054,22.00030871858764,0.3122145397102591,consumption
2016,Turkey,41.87370477103133,32.08926430881872,22.23269075055517,0.2957963775117481,consumption
2017,Turkey,41.40566673668889,31.911129157651867,22.662261342322083,0.2899205692181624,consumption
2018,Turkey,41.877520342755396,32.62392451607652,22.550101704231636,0.2955328624852282,consumption
2019,Turkey,41.90910867806379,31.617024102897663,22.17914877214134,0.3014905875275989,consumption
1998,Turkmenistan,40.80692740324234,31.522122294729936,23.06264386351717,0.2795228952617211,consumption
2010,Tuvalu,39.13903338155152,30.77859031927805,24.316605481392628,0.253813359439249,consumption
1989,Uganda,44.36271750863471,33.69638139908779,20.64310695038925,0.3412106115340474,consumption
1992,Uganda,41.42936038819265,33.52091215353788,23.32164229277301,0.2906712296930218,consumption
1996,Uganda,39.04371856881968,31.34110540433529,24.45451788211047,0.2521729405736764,consumption
1999,Uganda,43.003754264884755,34.8944029007965,22.38297305846494,0.3117746639285705,consumption
2002,Uganda,45.17232583789925,37.46615874825013,21.555280065215747,0.3436210866215646,consumption
2005,Uganda,42.94473991779308,34.52717869726865,22.25442488621552,0.3067548895315056,consumption
2009,Uganda,44.195559305551,36.44272986537838,21.9027881331043,0.3280014804855309,consumption
2012,Uganda,41.00996667026966,32.87115930648517,23.355671411802422,0.279510264540535,consumption
2016,Uganda,42.75369263085522,34.21103756175788,22.29282488391917,0.3021655736819071,consumption
2019,Uganda,42.70545381163759,34.51216802522583,22.576061633063638,0.3098561933452508,consumption
1992,Ukraine,29.70892138221591,22.85483512667816,29.640503178556774,0.1524169152044339,consumption
1993,Ukraine,28.926983602129532,23.159409947022443,30.27321033182803,0.1391531496666451,consumption
1995,Ukraine,39.28753613356004,30.39890081906167,23.99355402120444,0.2670149100502063,consumption
1996,Ukraine,35.155947306954126,27.571944838297828,26.627246969740717,0.2108411369191502,consumption
1999,Ukraine,28.96146437260827,23.19786811922686,30.2659068928864,0.1431701610650988,income
2002,Ukraine,29.045695496330747,23.16842240319381,30.200370841161728,0.1392957007713764,consumption
2003,Ukraine,28.66489363144984,23.34503980257186,30.592243312580024,0.1346323395157791,consumption
2004,Ukraine,28.93401644071928,23.132550013077392,30.308336130629307,0.1386553172478212,consumption
2005,Ukraine,29.020713583386172,23.168191712885942,30.20418299237147,0.1383641710234174,consumption
2006,Ukraine,29.79439228788761,24.1066347657049,29.89965144621354,0.1462961417227663,consumption
2007,Ukraine,27.01268645092793,22.04588319771192,31.55308571216699,0.1189610738429829,consumption
2008,Ukraine,26.638230164823568,21.902121649404,31.77515257980302,0.1154082124138272,consumption
2009,Ukraine,25.316663671098087,21.15335340642721,32.65292686063094,0.104184660771952,consumption
2010,Ukraine,24.8189755857085,20.98329238268402,33.01738566926311,0.0995334606008771,consumption
2011,Ukraine,24.551843847581818,20.74978473860543,33.1623488118421,0.0980126992367926,consumption
2012,Ukraine,24.74065688785255,20.77301044174877,32.999390113611,0.0989965234326332,consumption
2013,Ukraine,24.55498554343047,21.07486705977523,33.33479909780194,0.0983808161386818,consumption
2014,Ukraine,24.02536590667309,20.57094423309144,33.584938614641615,0.0941089698468853,consumption
2015,Ukraine,25.45754032542647,21.58766368074192,32.70297042522381,0.106777207752334,consumption
2016,Ukraine,25.002203001024608,21.20504506446298,32.98577093794983,0.1034052398651362,consumption
2017,Ukraine,26.04904909096702,21.68463572729773,32.24036175643439,0.1110134052249103,consumption
2018,Ukraine,26.071485707487863,22.01096967504217,32.30290395550668,0.111765850371407,consumption
2019,Ukraine,26.61946628806806,22.33609421320476,32.01137327112634,0.116155690519104,consumption
2020,Ukraine,25.627361312300216,21.76691505036041,32.67200670221301,0.1075246194102044,consumption
2013,United Arab Emirates,32.5104208912459,21.43531546062984,26.477594479354792,0.1953335860079464,income
1969,United Kingdom,33.67242529264065,26.0685682901589,27.27063717089503,0.1870121622909819,income
1974,United Kingdom,29.97723509831714,23.87547817148798,29.68519290924008,0.1500409581724636,income
1979,United Kingdom,28.42722217537883,22.37805226976267,30.54050358015514,0.1383868692732791,income
1986,United Kingdom,31.88546724538292,24.44325455203343,28.31988968683329,0.1901377441741403,income
1991,United Kingdom,35.92740026813792,27.10761940255711,25.710450968118103,0.2239306860854441,income
1994,United Kingdom,35.97892288742413,27.8402446512365,25.92236875976551,0.2231146872481268,income
1995,United Kingdom,35.51664014430928,27.3036075390022,26.14454422998552,0.2165083647343163,income
1996,United Kingdom,35.295240500359235,27.20929873586475,26.291573505030083,0.2125608963544591,income
1997,United Kingdom,35.73516441708502,27.569290461717188,26.07916012828365,0.2187514984161493,income
1998,United Kingdom,36.62147273321302,28.518970219686818,25.64474696221569,0.2315762256611796,income
1999,United Kingdom,36.78377930526443,28.70197594554915,25.583435442003548,0.2348402282993199,income
2000,United Kingdom,39.61013491875036,31.93804797390411,24.42995427726448,0.2755545256824832,income
2001,United Kingdom,37.90337092919997,30.15570897509011,25.189787308147746,0.2504278184931335,income
2002,United Kingdom,35.71945818749166,28.24761834885394,26.39164579021413,0.2229535623830944,income
2003,United Kingdom,35.50405422217986,27.95418869080098,26.42109044010531,0.219575849110253,income
2004,United Kingdom,36.001502168032616,27.77079829519172,25.98352244353809,0.2337244669455548,income
2005,United Kingdom,34.27326706732752,26.11041195187791,26.84130185138071,0.2160954391083548,income
2006,United Kingdom,34.60893714125858,26.73674687301963,26.79712594226313,0.2123742485174407,income
2007,United Kingdom,35.69761240088487,27.9685718904852,26.36680544292141,0.2282052893568998,income
2008,United Kingdom,34.14246721224758,26.37738357258156,27.02863263545073,0.2070056085437032,income
2009,United Kingdom,34.26995284572202,26.54540520111101,26.89190966938336,0.2036654961446751,income
2010,United Kingdom,34.38993366694147,26.775684092592822,26.888734900940726,0.2065802387959488,income
2011,United Kingdom,33.16524521135301,25.340383916250182,27.463919623086753,0.1941180700352887,income
2012,United Kingdom,32.345097151107325,24.60305192136701,27.82675949238739,0.1804688444283137,income
2013,United Kingdom,33.20897320953346,25.27369897446598,27.344957512736887,0.1912835553632966,income
2014,United Kingdom,34.04892654101576,26.15239733374527,26.923271600975546,0.2022113547235429,income
2015,United Kingdom,33.23508077715679,25.407354273194123,27.3648872807704,0.1943038412816621,income
2016,United Kingdom,34.77961481368022,26.843224332779247,26.588716880473257,0.2103234624855069,income
2017,United Kingdom,35.148830704729576,26.66813056140132,26.27726617739978,0.2207705712506501,income
1974,United States,35.343465599111404,26.02059284157296,25.955393502210107,0.2475212975193316,income
1979,United States,34.5001938467581,25.26881603817394,26.37760203304462,0.2292927197589027,income
1986,United States,37.35150959756028,26.722865635583283,24.403517550205592,0.2693939939741584,income
1991,United States,38.045915144245704,27.495397758453148,24.07408955081217,0.2738794813221415,income
1992,United States,38.373882971998654,27.713954298807693,23.87870713743356,0.2801013387391436,income
1993,United States,40.36454272110815,29.68183624153485,22.88773581464907,0.3147570642527303,income
1994,United States,39.98680362536612,29.59746892741949,23.201813618799882,0.3102590625761908,income
1995,United States,39.8549953293575,29.684254677274208,23.33509615471382,0.2942958709419935,income
1996,United States,40.3097323788337,30.028357350762708,23.077326903944762,0.3019155742764963,income
1997,United States,40.525717996374,30.36322709341897,23.03807182829985,0.3082650162364975,income
1998,United States,39.95361015543112,29.74125614527887,23.31950826169544,0.3041028827244981,income
1999,United States,39.98582037963113,29.87104985140604,23.281308645066268,0.3002592613793743,income
2000,United States,40.14068509559928,30.25037476067648,23.3483500035782,0.3048803674140138,income
2001,United States,40.59678130151609,30.62178407084773,23.104393822196087,0.3220902389829397,income
2002,United States,40.35444629434347,30.08410799862223,23.09236343222085,0.3159023502178072,income
2003,United States,40.77259121851369,30.212018939995826,22.76164434792129,0.3410260361964001,income
2004,United States,40.25335389437156,30.091142959702687,23.192550143696188,0.3142650507444889,income
2005,United States,40.96536955194142,30.77717728785131,22.83348275177306,0.3439083495163578,income
2006,United States,41.39857598883323,31.153942299729543,22.56783047186387,0.329552727891451,income
2007,United States,40.79856738565691,30.39644565168999,22.81541145631123,0.3202443834823898,income
2008,United States,40.81219270810414,30.3048108773669,22.749624967978498,0.3227307227693167,income
2009,United States,40.610813616434186,30.36142038853464,22.91944912418538,0.3279671781321953,income
2010,United States,40.01071302483324,29.26024911457505,23.015936814408132,0.3112271057550189,income
2011,United States,40.93711251638832,30.17942307195015,22.535462423514197,0.3215361093623117,income
2012,United States,40.93686137107664,30.23564262401984,22.55320246956667,0.3215589413622507,income
2013,United States,40.652011942170354,30.01309234260327,22.70359400373517,0.3155609342181687,income
2014,United States,41.51160601594922,30.652413445667698,22.25884480567926,0.3360046699656407,income
2015,United States,41.23877761737015,30.495417568909648,22.43843454744006,0.3282970270386763,income
2016,United States,41.12188598471499,30.42036870306124,22.48333439325522,0.3269510377437085,income
2017,United States,41.18055869829951,30.258825973341843,22.34393379167313,0.3364532829399288,income
2018,United States,41.407843639922994,30.74962695143884,22.342093033181342,0.3311340618940729,income
2019,United States,41.53556687464651,30.77204637261224,22.215236008534593,0.3465045373810979,income
1981,Uruguay,43.6454285030306,33.31595196593971,21.21914677587609,0.3341914997610822,income
1989,Uruguay,42.36935952727184,32.22919939397879,22.00943768659642,0.3159383015187324,income
1992,Uruguay,41.46813710781241,31.38345388647668,22.40718805021813,0.3003492001228897,income
1995,Uruguay,40.926678991704875,30.52373821824073,22.59392954052154,0.2927623616524367,income
1996,Uruguay,40.75139482284209,30.35951731424969,22.73578936315324,0.2906147007652168,income
1997,Uruguay,41.45677292826931,31.17483375855849,22.33110520055687,0.2990201960908765,income
1998,Uruguay,42.48239859335483,31.73530962815364,21.69743948355773,0.3168058730365239,income
2000,Uruguay,42.905604033667,32.19768393634551,21.43934112599985,0.3201273540064822,income
2001,Uruguay,45.007684319161015,33.73006072765068,20.071722566097783,0.3516691347504724,income
2002,Uruguay,45.54437539554081,34.21112104440712,19.78312212928909,0.3593581870259938,income
2003,Uruguay,45.033832444377,34.2810081683895,20.255776299153148,0.3463860735297718,income
2004,Uruguay,45.88115491144749,34.67834358575503,19.6669405700822,0.3639043052444162,income
2005,Uruguay,44.727802300804306,33.60421756521654,20.315799503902458,0.3468702542556017,income
2006,Uruguay,45.94159019339939,35.035896955787635,19.74925555653978,0.360762790323865,income
2007,Uruguay,46.4051328125742,35.42893884811385,19.486602137436293,0.3693748551394155,income
2008,Uruguay,45.08177986924139,34.28320380445642,20.24738764558408,0.3478362054523647,income
2009,Uruguay,45.54168166082925,34.55886985595973,19.93777937404088,0.3584863202480425,income
